train_acc,train_loss,val_acc,val_loss,test_acc,test_loss,lr
0.734104378848035,1.5564831747367514,0.7364060072501295,1.5587267566998964,0.7425601594760074,1.539357707487897,0.0005
0.8571839576500374,0.5452877979529892,0.8581046090108752,0.5490309222876748,0.8502064644738716,0.6176681333876193,0.0005
0.8656424420277347,0.4951752339389493,0.8694976696012429,0.4965887637659406,0.8621671650291898,0.6023642740815891,0.0005
0.8739283042752748,0.42144920436482247,0.8741584671154842,0.4190236372629143,0.8627367221984906,0.541584765013171,0.0005
0.8828471143333909,0.3802071813952903,0.8798549974106681,0.39291674210456046,0.8692866296454507,0.5173405893470561,0.0005
0.891765924391507,0.3504576509364751,0.8881408596582082,0.36865917109010876,0.8692866296454507,0.4835043256309626,0.0005
0.901317682260199,0.31697769555749755,0.8886587260486795,0.3450450768809069,0.8756941478000855,0.5194693370777268,0.00025
0.9227803671097301,0.24569118979803212,0.9119627136198861,0.27793374597439796,0.8909298020788836,0.43515641686245193,0.00025
0.9179469474653317,0.2583576757509063,0.9093733816675298,0.29122253133496245,0.882671223124021,0.4822838658470383,0.00025
0.9334829391794695,0.22973097582750734,0.9290523045054376,0.25823067458166105,0.8933504200484124,0.4304954618975153,0.00025
0.939294550894758,0.2001432926637393,0.9243915069911963,0.24784962492616358,0.8932080307560871,0.42855996174400185,0.00025
0.926578053973186,0.2138096046458729,0.9129984464008286,0.265430642063293,0.8839527267549481,0.45774361361775595,0.00025
0.9421715863973762,0.19269445388471718,0.9197307094769549,0.2549824410926981,0.886515734016802,0.44642008428778657,0.000125
0.9593187179929801,0.1471764790434936,0.9363024339720352,0.21434916294281622,0.8932080307560871,0.4180093879596504,0.000125
0.9629437827262789,0.13370638987337446,0.9388917659243915,0.19532108158722003,0.9000427167876975,0.40977952325172645,0.000125
0.9663386846193682,0.12491189078773232,0.9414810978767478,0.1879029394986406,0.9017513882956002,0.40867475476781645,0.000125
0.9688704758616722,0.12764899391417084,0.9430346970481616,0.1957664074890358,0.9014666097109497,0.41056746165500857,0.000125
0.9692157201219863,0.12096102426060187,0.9425168306576903,0.1855369184623414,0.9033176705111775,0.3988752358322654,0.000125
0.9749122504171701,0.10415183897636875,0.944070429829104,0.17380990295568197,0.9021785561725758,0.407329634827086,6.25e-05
0.9782496116002072,0.09481403955114649,0.9487312273433454,0.1690852097561173,0.9073045706962837,0.39164352145406167,6.25e-05
0.9810691063927729,0.09268990794385465,0.9513205592957017,0.16757997091047386,0.9058806777730315,0.39911746449167024,6.25e-05
0.9831981126647102,0.087527560820081,0.9544277576385293,0.16540434099984627,0.9077317385732593,0.39358600897275026,6.25e-05
0.9835433569250245,0.08474293322535459,0.955981356809943,0.16225219600130275,0.9074469599886088,0.3941286595716752,6.25e-05
0.9856723631969618,0.07674923477598683,0.9575349559813569,0.15615571316877588,0.9083012957425601,0.39460240988315176,6.25e-05
0.9852695782265953,0.08097382706858852,0.9528741584671155,0.16569341247653419,0.9053111206037306,0.4036164585891891,5e-05
0.9863053110075378,0.07799721214135955,0.9533920248575868,0.16556587397033595,0.9085860743272106,0.3880375543415385,5e-05
0.9853271189366477,0.07469801944201694,0.955981356809943,0.1614726307106907,0.9092980207888367,0.39842209998620604,5e-05
0.9887795615397894,0.07190725286040264,0.9533920248575868,0.1560895891155004,0.906877402819308,0.39970332551304644,5e-05
0.9877438287588469,0.07077589517386285,0.9523562920766442,0.15697425119250874,0.902320945464901,0.4101601086942012,5e-05
0.9864779331376949,0.0690702472047802,0.9523562920766442,0.15958084114347326,0.9065926242346576,0.4029899943711733,5e-05
